/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.08940423;50.007504;14.11646;387.26434;26.4487
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.10355209;50.006607;14.1163225;372.35028;35.33792
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.11758743;50.00571;14.116189;389.2191;30.69226
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.13161579;50.004814;14.116062;403.33655;24.807068
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.14571017;50.003918;14.115926;412.43216;26.716644
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.15983228;50.00302;14.115789;423.47266;28.849945
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.17395996;50.002125;14.115658;434.2498;27.929749
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.18803418;50.00123;14.1155205;443.3025;19.36792
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.20213084;50.00033;14.11538;451.84766;17.673706
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.216209;49.999435;14.11525;458.9234;21.1091
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.23018421;49.99854;14.115127;474.70477;25.459625
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.2443343;49.997643;14.114993;472.94714;25.72528
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.25861533;49.996746;14.114849;470.41953;20.320312
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.31480283;49.993164;14.114305;453.6006;22.317566
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.45578475;49.9842;14.112946;419.89282;22.868774
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.46998796;49.983303;14.112806;394.77866;21.386139
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.51518524;49.980434;14.112391;357.49905;6.834503
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.52919005;49.979538;14.112251;350.85916;9.882538
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.54318008;49.97864;14.112112;334.9978;11.1892395
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.55733284;49.977745;14.111977;341.44904;12.66629
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.57148643;49.97685;14.111837;361.72958;12.38324
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.58550332;49.975952;14.111701;372.61118;17.434296
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.59957305;49.975056;14.111568;381.74127;16.293549
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.61385214;49.97416;14.111431;391.8057;18.10675
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.62799841;49.973267;14.111291;408.8217;25.80951
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.64201336;49.97237;14.111153;428.0384;25.609528
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.6560447;49.971474;14.111016;450.78296;24.216858
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.67013922;49.970577;14.110877;464.9156;19.353912
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.68426245;49.96968;14.110742;447.81458;20.006958
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.69836845;49.968784;14.110607;432.3534;22.132172
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.71240081;49.967888;14.110473;411.49747;19.739899
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.7265105;49.96699;14.110338;411.46765;19.312103
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.74062197;49.966095;14.110205;418.77982;7.999176
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.75468738;49.9652;14.110068;428.72873;11.9496765
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.7688511;49.964302;14.109925;421.87466;14.499939
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.78293149;49.963406;14.109786;419.2969;15.5651245
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.79688534;49.96251;14.109655;407.7628;15.045563
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.81094888;49.961613;14.109526;378.5665;9.869537
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.82512872;49.960716;14.109389;352.96744;10.416229
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.85340457;49.958923;14.109114;347.59943;6.7936707
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.92385603;49.954445;14.108433;319.37863;2.341339
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.93794249;49.95355;14.108298;301.2722;2.8433533
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.95207633;49.952652;14.108166;277.57538;7.17572
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1l;23;78440818.96618675;49.951756;14.108028;262.91257;14.130035
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1r;23;78440818.43520181;50.00741;14.115126;383.4307;24.988281
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1r;23;78440818.46341832;50.005615;14.114857;394.6148;23.957489
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;1r;23;78440818.84399822;49.981415;14.111174;369.34793;13.769684
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.13219932;50.006523;14.071156;420.96573;23.478088
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.14632525;50.005627;14.071024;399.55484;20.537018
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.16040829;50.00473;14.0708885;378.9201;14.155579
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.17445862;50.003834;14.070753;362.5902;11.007507
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.18855785;50.002937;14.070622;359.1787;11.717499
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.20268387;50.00204;14.070489;355.0126;20.197968
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.21679206;50.001144;14.07035;363.74435;22.72583
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.23088287;50.000248;14.070215;362.96024;20.501953
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.2449101;49.99935;14.070086;370.0122;20.565948
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.25896351;49.998455;14.069952;374.15445;17.665192
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.27315432;49.99756;14.069812;382.47433;17.006805
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.28730032;49.996662;14.069682;405.0745;23.920929
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.30134279;49.995766;14.069555;436.74286;18.757446
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.315367;49.99487;14.069422;439.47897;23.191101
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.32954195;49.993973;14.0692835;455.4175;27.095428
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.34366196;49.993076;14.069146;463.01285;26.940247
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.3576981;49.99218;14.069012;453.407;28.80243
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.37179191;49.991283;14.068877;433.36404;21.740356
/home/bc/Downloads/ATL08_20200626210428_00230806_003_01.h5;2l;23;78440818.3858719;49.990387;14.068744;417.8432;21.332947
